case_id,state,district,project_type,project_category,priority,land_area_acres,number_of_landowners,number_of_land_parcels,affected_villages,affected_households,private_land_pct,government_land_pct,current_stage,days_in_current_stage,survey_completed,ownership_verification_pending,notification_pending,objection_count,compensation_pending,approval_pending,pending_documents,missing_documents,dispute_count,court_case,total_processing_days,previous_stage_delay_days,district_historical_delay_rate,historical_average_delay_days,similar_case_average_delay_days,seasonal_factor,staff_workload_ratio,budget_release_delay_days,compensation_amount_lakh,delayed,expected_additional_delay_days
LA202144,Telangana,Medchal-Malkajgiri,Railway,Major Infrastructure,Normal,16.15,27,10,11,11,47.8,52.2,Survey,40,1,0,0,2,1,1,1,1,3,0,91,1,0.625,75.7,39.4,1.02,0.86,4,23.91,1,53
LA202941,Karnataka,Tumakuru,Public Infrastructure,Development Project,Normal,38.42,19,7,4,9,41.2,58.8,Notification,5,1,0,1,5,0,0,2,1,2,0,137,19,0.261,51.7,28.7,1.13,0.86,11,147.79,1,61
LA200978,Karnataka,Bengaluru Rural,Highway,Major Infrastructure,High,33.56,23,17,4,14,93.6,6.4,Objection,8,1,0,0,5,0,0,0,0,2,0,95,29,0.607,82.2,33.5,1.02,0.63,7,138.24,1,48
LA201572,Odisha,Sambalpur,Irrigation,Major Infrastructure,High,78.48,26,11,9,20,99.9,0.1,Possession,9,1,1,1,1,0,1,4,2,3,0,120,47,0.492,73.9,107.9,1.11,0.54,3,357.02,1,119
LA201123,Karnataka,Tumakuru,Public Infrastructure,Development Project,Normal,52.86,33,19,1,23,95.8,4.2,Possession,10,0,1,0,3,0,0,1,0,1,0,116,16,0.335,51.6,63.6,1.08,0.38,9,72.81,1,54
LA202240,Andhra Pradesh,Tirupati,Irrigation,Major Infrastructure,Normal,14.29,32,13,10,24,79.9,20.1,Ownership Verification,2,1,1,0,2,0,0,1,0,3,0,160,5,0.626,81.7,27.8,1.04,0.57,4,21.68,0,63
LA201893,Andhra Pradesh,Tirupati,Highway,Major Infrastructure,High,37.23,35,15,11,27,47.3,52.7,Compensation,6,1,1,0,1,1,1,2,1,2,0,128,47,0.535,82.2,47.7,0.95,0.51,3,46.92,1,97
LA200676,Telangana,Hyderabad,Industrial,Development Project,Normal,151.96,31,13,6,24,81.9,18.1,Possession,17,1,1,0,4,1,0,1,1,0,0,112,6,0.529,78.9,40.2,1.01,0.79,2,397.5,1,61
LA200729,Maharashtra,Nagpur,Highway,Major Infrastructure,High,72.53,37,17,6,30,48.4,51.6,Approval,12,1,1,0,4,1,1,3,1,3,0,131,7,0.485,59.3,61.4,1.02,0.7,2,97.8,1,89
LA200413,Odisha,Cuttack,Highway,Major Infrastructure,High,48.7,21,12,12,10,36.9,63.1,Award,51,1,0,0,3,0,0,3,1,1,0,165,4,0.74,105.7,43.8,1.16,0.69,4,93.12,1,52
LA201517,Andhra Pradesh,Tirupati,Highway,Major Infrastructure,High,92.37,24,12,5,15,31,69,Ownership Verification,49,1,1,0,4,1,0,2,0,0,0,201,24,0.378,63.4,51.5,1.06,0.38,5,218.1,1,86
LA201650,Maharashtra,Nashik,Industrial,Development Project,Normal,47.18,18,12,9,10,88.9,11.1,Ownership Verification,47,1,1,0,5,0,0,2,0,1,0,201,13,0.62,85.4,26.5,1.12,0.68,3,234.09,1,67
LA200826,Karnataka,Bengaluru Rural,Highway,Major Infrastructure,Normal,80.67,18,11,9,9,71.4,28.6,Notification,6,1,0,1,0,0,0,1,0,2,0,89,5,0.544,81.6,43.5,1.05,0.55,7,230.44,0,48
LA200617,Maharashtra,Pune,Public Infrastructure,Development Project,High,25.62,22,8,1,15,34.5,65.5,Approval,19,0,1,0,1,1,0,1,0,1,0,121,2,0.376,59.4,20.6,1.17,0.78,1,92.18,1,44
LA200115,Maharashtra,Nashik,Irrigation,Major Infrastructure,Normal,72.76,30,21,8,14,57.3,42.7,Ownership Verification,25,0,0,0,0,1,0,2,1,3,0,107,20,0.494,65.4,47.5,1.12,0.43,4,268.01,1,74
LA200418,Telangana,Medchal-Malkajgiri,Irrigation,Major Infrastructure,Critical,34.23,32,15,6,17,68.4,31.6,Possession,17,1,0,1,1,0,0,0,0,1,0,135,23,0.23,31.8,33.5,0.98,0.52,4,97.38,1,70
LA201626,Andhra Pradesh,Guntur,Industrial,Development Project,High,74.69,26,15,12,19,61.9,38.1,Approval,2,1,0,0,3,0,1,3,2,0,0,101,9,0.739,107.9,49.3,0.98,0.37,5,173.31,1,52
LA202940,Andhra Pradesh,Krishna,Highway,Major Infrastructure,High,58.13,39,23,12,26,52.6,47.4,Award,70,1,1,0,4,1,0,3,1,3,1,147,6,0.353,45.3,55.1,1.12,0.81,3,211.8,0,107
LA200090,Odisha,Puri,Irrigation,Major Infrastructure,Normal,79.66,34,24,11,29,98.7,1.3,Survey,6,1,0,0,1,0,0,3,2,1,0,132,11,0.367,51.2,,1.05,0.77,2,370.56,0,29
LA202083,Odisha,Cuttack,Highway,Major Infrastructure,High,82.49,34,19,3,24,76.7,23.3,Notification,24,1,0,1,0,0,0,0,0,2,0,158,4,0.295,50.2,26.7,1.14,0.64,7,431.33,1,38
LA200754,Telangana,Medchal-Malkajgiri,Public Infrastructure,Development Project,Normal,35.06,31,24,5,20,70.9,29.1,Ownership Verification,48,1,1,0,3,0,0,3,1,2,0,166,26,0.586,71.7,48.5,0.88,0.87,3,71.84,0,72
LA201631,Odisha,Sambalpur,Public Infrastructure,Development Project,High,42.71,20,14,3,13,77.6,22.4,Compensation,15,1,0,0,1,0,0,1,1,1,0,194,9,0.386,73.6,40.8,1.08,0.74,5,201.53,0,51
LA200012,Andhra Pradesh,Guntur,Public Infrastructure,Development Project,Normal,16.06,27,14,3,14,54.3,45.7,Compensation,26,1,1,0,4,1,1,0,0,1,0,125,23,0.669,97.6,30.8,1.01,0.64,10,42.05,1,97
LA202445,Telangana,Nalgonda,Irrigation,Major Infrastructure,Normal,45.75,,17,11,12,35.8,64.2,Compensation,21,1,0,0,2,1,1,1,1,2,0,98,5,0.307,57.5,35.2,1.06,0.54,5,86.69,0,63
LA200285,Andhra Pradesh,Visakhapatnam,Highway,Major Infrastructure,Normal,33.36,18,12,12,15,38.8,61.2,Compensation,62,1,0,0,5,1,0,4,1,1,0,177,13,0.755,94.8,26.9,0.88,0.82,5,43.38,1,72
LA201067,Telangana,Medchal-Malkajgiri,Highway,Major Infrastructure,Normal,135.33,40,30,12,24,91.7,8.3,Possession,67,0,0,0,6,0,0,0,0,2,0,240,5,0.456,67.8,69.9,1.01,0.54,3,570.52,1,52
LA201192,Maharashtra,Nashik,Highway,Major Infrastructure,High,41.86,27,13,1,15,50.4,49.6,Ownership Verification,56,1,0,0,5,0,0,5,1,0,0,187,42,0.512,73.1,28.9,0.89,0.66,5,94.11,1,87
LA201441,Andhra Pradesh,Visakhapatnam,Highway,Major Infrastructure,High,25.54,25,10,8,18,92.7,7.3,Notification,16,0,1,1,0,0,0,3,0,1,0,122,14,0.475,68.9,45.3,1.12,0.5,4,99.51,1,74
LA202802,Andhra Pradesh,Tirupati,Highway,Major Infrastructure,Normal,23.11,40,29,11,21,98.8,1.2,Survey,67,1,1,1,4,0,0,5,2,0,0,155,4,0.682,92.2,33.3,1.09,0.62,2,75.48,1,88
LA202801,Telangana,Medchal-Malkajgiri,Irrigation,Major Infrastructure,High,73.78,24,12,12,15,59.6,40.4,Compensation,12,1,0,0,4,0,0,4,3,1,1,73,5,0.34,50.1,45.2,1.04,0.7,3,205.81,0,72
LA202711,Odisha,Cuttack,Railway,Major Infrastructure,Critical,36.31,28,13,8,15,41.3,58.7,Approval,41,1,0,1,3,0,0,1,1,1,0,94,11,0.376,71,41.6,0.93,0.66,0,173.18,1,43
LA201569,Telangana,Rangareddy,Irrigation,Major Infrastructure,Normal,265.19,36,16,7,32,91.1,8.9,Survey,13,0,0,0,2,0,1,2,1,0,0,78,13,0.518,73.8,114.7,1.07,0.68,1,916.66,0,56
LA202428,Karnataka,Mysuru,Irrigation,Major Infrastructure,Normal,261.4,24,11,3,17,33.5,66.5,Survey,22,1,0,0,3,0,0,3,1,3,0,123,13,0.318,51.1,38.5,1.18,0.85,3,503.68,1,53
LA202578,Telangana,Medchal-Malkajgiri,Railway,Major Infrastructure,High,71.28,25,13,12,11,71.4,28.6,Ownership Verification,13,1,1,0,4,1,0,1,0,2,0,101,13,0.332,44.9,51,1,0.61,4,67.89,0,62
LA201688,Karnataka,Dharwad,Highway,Major Infrastructure,High,77.82,31,24,8,12,65.6,34.4,Possession,30,1,0,0,2,0,0,1,1,2,0,154,16,0.204,37,14.6,0.98,0.7,5,109.58,0,49
LA200852,Maharashtra,Nashik,Irrigation,Major Infrastructure,High,339.05,29,10,1,27,70.6,29.4,Notification,47,1,0,0,1,1,0,1,0,4,1,161,9,0.429,71,53,1.08,0.21,4,1957.32,1,86
LA202208,Andhra Pradesh,Krishna,Highway,Major Infrastructure,Critical,224.74,29,15,10,12,88.6,11.4,Compensation,23,1,1,0,8,1,1,0,0,2,0,169,14,0.486,67.4,32.8,0.93,0.6,1,187.89,1,62
LA200896,Maharashtra,Nagpur,Public Infrastructure,Development Project,Normal,17.66,26,11,6,9,68.7,31.3,Possession,24,1,0,1,2,0,0,0,0,3,0,129,11,0.508,65.5,51.3,1.05,0.91,7,44.57,1,59
LA200497,Odisha,Puri,Highway,Major Infrastructure,High,18.88,31,11,10,28,65.3,34.7,Compensation,10,1,1,0,3,0,0,2,1,2,1,81,12,0.52,75.6,65.5,1.02,0.59,7,26.73,1,84
LA202306,Odisha,Sambalpur,Highway,Major Infrastructure,High,95.4,37,25,11,18,50.6,49.4,Ownership Verification,56,0,0,0,5,1,0,1,0,4,0,206,7,0.467,66.6,25.5,0.92,0.67,2,293.34,0,66
LA201783,Andhra Pradesh,Krishna,Industrial,Development Project,Normal,75.6,34,25,7,14,67.7,32.3,Objection,24,1,1,1,3,0,0,2,1,3,0,120,5,0.19,45,18.2,1.05,0.82,5,266.26,1,63
LA200336,Maharashtra,Nashik,Highway,Major Infrastructure,High,31.11,19,12,4,12,68.9,31.1,Compensation,15,1,1,0,4,1,0,2,1,1,0,102,29,0.14,37.3,32.2,0.92,0.58,4,53.81,1,81
LA200516,Odisha,Cuttack,Highway,Major Infrastructure,Normal,32.5,26,15,8,14,88,12,Ownership Verification,51,1,0,0,3,0,0,1,0,2,0,121,3,0.673,81.7,28,1.11,0.96,6,96.47,1,63
LA201349,Telangana,Nalgonda,Irrigation,Major Infrastructure,Normal,117.61,37,18,11,33,67.8,32.2,Approval,6,1,1,0,2,0,0,1,0,3,0,107,27,0.662,76.4,44.4,1.14,0.65,3,380.29,1,84
LA201016,Andhra Pradesh,Tirupati,Industrial,Development Project,Normal,61.95,21,14,10,10,46.2,53.8,Award,14,1,0,0,4,0,0,,0,1,0,145,14,0.093,35.6,23.3,1.09,0.88,3,174.55,1,40
LA202809,Odisha,Sambalpur,Highway,Major Infrastructure,High,225.43,19,11,3,8,60.7,39.3,Possession,37,1,0,0,1,0,0,3,2,2,0,184,7,0.785,94.1,41.9,1.03,0.41,3,840.54,1,69
LA202804,Telangana,Warangal,Irrigation,Major Infrastructure,Normal,60.73,33,14,6,21,72.4,27.6,Compensation,9,1,0,0,1,1,0,1,0,2,0,141,2,0.191,31.1,34.9,1.15,0.63,3,227.39,0,44
LA201782,Karnataka,Belagavi,Industrial,Development Project,Critical,54.22,32,25,3,19,60.7,39.3,Ownership Verification,80,1,0,0,4,0,0,3,2,3,1,206,9,0.269,48.2,22.6,0.98,0.73,8,109.74,1,76
LA201786,Telangana,Hyderabad,Public Infrastructure,Development Project,Normal,76.75,32,25,2,18,46.8,53.2,Approval,11,1,0,0,6,0,0,1,1,1,0,125,7,0.191,46.6,79.8,1,0.67,5,161.45,0,25
LA202071,Telangana,Warangal,Irrigation,Major Infrastructure,Normal,83.65,24,15,4,12,71.1,28.9,Survey,11,1,1,0,3,1,0,2,0,3,0,170,22,0.635,86.8,35.4,1.1,0.69,2,66.57,1,83
LA200357,Telangana,Hyderabad,Highway,Major Infrastructure,High,45.82,33,18,1,31,67.1,32.9,Survey,5,1,0,1,2,1,1,3,0,2,0,72,14,0.572,92,36.7,1.06,0.39,3,198.42,1,81
LA202853,Karnataka,Dharwad,Highway,Major Infrastructure,Critical,130.93,31,21,8,20,43.4,56.6,Compensation,7,1,0,0,2,1,0,3,1,2,0,81,7,0.384,,,1.05,0.9,4,471.59,0,57
LA201313,Maharashtra,Nashik,Irrigation,Major Infrastructure,High,159.11,35,17,6,24,49.3,50.7,Survey,38,1,0,1,4,0,0,1,1,1,0,192,16,0.342,45.5,64.8,1.1,0.84,1,599.43,1,38
LA201636,Andhra Pradesh,Guntur,Highway,Major Infrastructure,Normal,278.82,30,13,2,23,67.4,32.6,Ownership Verification,72,1,0,0,3,1,0,4,2,2,0,179,28,0.179,37.6,52.2,1.11,0.65,0,1154.61,1,82
LA200551,Maharashtra,Aurangabad,Highway,Major Infrastructure,Normal,37.79,30,20,5,19,33.8,66.2,Award,16,1,1,0,3,1,1,0,0,0,0,102,22,0.471,61.2,20.3,1.14,0.83,7,60.08,0,59
LA202389,Maharashtra,Nashik,Railway,Major Infrastructure,Normal,54.16,23,14,9,21,75.4,24.6,Objection,11,0,0,0,0,0,0,1,0,1,0,89,6,0.357,58.8,41.4,1.02,0.46,3,190.13,0,40
LA202480,Maharashtra,Kolhapur,Railway,Major Infrastructure,Normal,106.66,28,11,4,24,64.5,35.5,Objection,8,1,1,1,0,1,0,1,0,1,0,211,3,0.73,97,54.7,1.02,0.58,2,272.18,1,65
LA202522,Andhra Pradesh,Guntur,Irrigation,Major Infrastructure,Normal,70.66,27,15,4,10,57.1,42.9,Ownership Verification,44,1,0,0,3,0,0,2,1,1,0,184,19,0.382,68.9,40.6,0.91,0.84,4,118.69,1,62
LA202266,Odisha,Cuttack,Highway,Major Infrastructure,High,23.25,29,14,2,20,69.5,30.5,Notification,6,1,0,1,2,1,0,1,1,3,0,113,29,0.33,38.8,104.3,1.15,0.52,6,61.62,1,61
LA201228,Andhra Pradesh,NTR,Railway,Major Infrastructure,High,58.05,33,19,1,18,87.2,12.8,Survey,42,1,0,1,2,0,0,3,0,1,0,222,42,0.325,57.5,46.8,1.12,0.73,4,128.68,1,69
LA202823,Telangana,Hyderabad,Highway,Major Infrastructure,High,29.36,29,19,2,18,36.5,63.5,Approval,31,0,1,0,5,1,0,0,0,2,0,202,15,0.241,24.3,15,1.01,0.51,3,136.2,0,77
LA200958,Telangana,Hyderabad,Highway,Major Infrastructure,Normal,64.75,22,12,1,10,55.9,44.1,Possession,11,1,0,0,7,1,1,2,0,1,0,111,3,0.272,41.8,,1.06,0.58,7,312.18,1,53
LA201774,Odisha,Khordha,Public Infrastructure,Development Project,Normal,98.94,32,17,5,19,66.5,33.5,Ownership Verification,60,1,0,0,5,1,1,1,1,5,0,197,12,0.863,115.4,58.9,1.11,0.7,6,327.83,1,92
LA202142,Andhra Pradesh,NTR,Industrial,Development Project,Normal,66.42,36,26,8,20,60.9,39.1,Compensation,3,1,0,0,2,1,0,1,1,2,0,96,5,0.245,37,43.6,1.17,0.53,3,102.89,1,48
LA201009,Karnataka,Bengaluru Rural,Industrial,Development Project,Critical,31.96,25,14,1,22,54.9,45.1,Ownership Verification,16,1,0,0,4,1,1,1,0,0,0,125,6,0.145,30.3,31.4,1.15,0.92,6,123.91,0,52
LA201093,Telangana,Medchal-Malkajgiri,Highway,Major Infrastructure,High,211.22,24,16,5,13,46.5,53.5,Compensation,6,1,0,0,4,1,0,1,0,6,0,72,12,0.332,59.5,27.6,1.02,0.77,1,978.47,1,71
LA202675,Karnataka,Mysuru,Highway,Major Infrastructure,Normal,186.82,20,10,11,13,95.6,4.4,Possession,36,1,0,0,4,1,1,,0,3,0,104,5,0.312,50.9,29.5,1.18,0.77,0,156.3,1,69
LA200997,Telangana,Medchal-Malkajgiri,Highway,Major Infrastructure,Normal,,31,21,6,22,68.6,31.4,Compensation,26,1,1,0,1,0,0,2,1,2,1,157,15,0.09,26.8,20.3,0.9,0.28,4,187.68,0,73
LA201680,Karnataka,Dharwad,Irrigation,Major Infrastructure,Normal,75.99,30,11,5,12,61.4,38.6,Compensation,110,0,1,0,1,0,1,2,0,3,0,161,2,0.368,61.1,63.1,1.05,0.96,5,343.19,1,98
LA200154,Andhra Pradesh,NTR,Highway,Major Infrastructure,Normal,42.59,21,13,7,17,30.6,69.4,Ownership Verification,85,1,0,0,5,1,0,2,0,1,0,190,7,0.431,57.5,75.5,0.92,0.5,8,90.15,1,75
LA202783,Maharashtra,Nagpur,Highway,Major Infrastructure,Normal,56.78,24,16,2,16,97.5,2.5,Compensation,22,1,1,0,2,1,0,3,0,2,0,107,10,0.697,89.9,45.9,1.11,0.42,2,260.23,1,82
LA200581,Karnataka,Dharwad,Public Infrastructure,Development Project,High,23.25,33,16,5,25,43.5,56.5,Survey,75,1,1,0,0,1,0,1,1,3,0,140,9,0.374,58.6,28.4,1.08,0.8,6,18.48,1,90
LA201471,Maharashtra,Aurangabad,Industrial,Development Project,Normal,86.36,,17,10,23,58.9,41.1,Approval,6,1,0,0,2,0,1,0,0,3,0,119,14,0.59,84.7,34.5,0.89,0.7,4,338.23,1,66
LA200704,Andhra Pradesh,Visakhapatnam,Railway,Major Infrastructure,Normal,79.32,30,17,7,19,39.5,60.5,Notification,62,1,0,1,3,0,1,2,0,0,0,156,23,0.286,61.2,44.8,1,0.19,1,217.98,1,66
LA201213,Maharashtra,Nashik,Railway,Major Infrastructure,Critical,145.5,26,11,5,14,88.1,11.9,Notification,82,1,1,1,2,1,1,1,1,1,0,169,6,0.763,101.6,,0.99,0.46,5,461.41,1,111
LA200897,Karnataka,Belagavi,Public Infrastructure,Development Project,Normal,121.23,28,13,11,9,79.8,20.2,Possession,29,1,1,1,2,1,0,1,0,0,0,136,30,0.468,68.1,40.6,1.14,0.37,8,520.6,1,93
LA200488,Andhra Pradesh,Visakhapatnam,Highway,Major Infrastructure,Critical,61.91,26,17,3,21,61.4,38.6,Compensation,18,1,1,0,4,1,1,0,0,5,0,122,17,0.219,,16.9,1.1,0.51,2,275.72,1,85
LA200560,Odisha,Cuttack,Public Infrastructure,Development Project,Normal,74.14,25,13,8,12,34.4,65.6,Award,13,0,0,0,3,0,0,3,2,3,0,135,5,0.596,83.3,37.7,0.95,0.37,6,256.84,0,59
LA201142,Karnataka,Belagavi,Railway,Major Infrastructure,Normal,33.66,37,18,2,22,81.6,18.4,Compensation,45,1,1,0,1,1,1,3,0,2,0,145,12,0.227,37.5,12,1.14,0.55,9,81.87,1,92
LA201120,Karnataka,Belagavi,Highway,Major Infrastructure,Normal,,28,12,5,16,82.3,17.7,Possession,32,1,0,0,2,0,0,0,0,1,0,126,2,0.434,65.8,53.5,0.92,0.4,4,335.56,0,25
LA200513,Andhra Pradesh,Tirupati,Irrigation,Major Infrastructure,Critical,60.54,24,11,5,11,93.3,6.7,Approval,7,1,0,0,3,0,1,1,1,4,1,104,4,0.569,70.5,44.9,0.97,0.76,2,168.39,1,75
LA200634,Telangana,Nalgonda,Public Infrastructure,Development Project,Normal,24.81,43,26,1,29,88.6,11.4,Ownership Verification,33,1,1,1,2,0,1,3,3,1,0,318,16,0.644,79.6,35.3,1.05,0.37,6,101.24,1,86
LA202585,Andhra Pradesh,Tirupati,Public Infrastructure,Development Project,High,155.03,36,23,12,22,66.1,33.9,Survey,15,1,0,1,2,0,0,4,0,5,1,115,24,0.415,68.8,66,1.06,0.5,5,559.58,0,100
LA201665,Odisha,Ganjam,Public Infrastructure,Development Project,Normal,84.58,31,11,7,24,53.8,46.2,Compensation,34,1,0,1,1,1,0,2,1,3,0,200,68,0.554,77.8,40.9,1.07,0.48,2,96.73,0,118
LA201013,Andhra Pradesh,Visakhapatnam,Railway,Major Infrastructure,High,70.33,,25,7,25,60.5,39.5,Compensation,3,1,0,0,5,1,0,2,1,0,0,109,13,0.443,58.4,29.9,1.11,0.55,0,152.96,1,38
LA201932,Andhra Pradesh,Visakhapatnam,Highway,Major Infrastructure,Normal,70.25,,20,7,23,52.1,47.9,Notification,24,1,0,1,3,0,0,3,1,1,0,119,4,0.369,57.4,31.4,0.95,0.54,6,249.32,1,58
LA201151,Karnataka,Belagavi,Highway,Major Infrastructure,High,15.72,29,22,2,15,50.1,49.9,Approval,2,1,0,0,3,0,0,3,2,2,0,112,14,0.404,54.1,19.9,1.08,0.53,4,76.85,1,46
LA202806,Telangana,Hyderabad,Public Infrastructure,Development Project,Normal,41.14,23,9,11,19,98.7,1.3,Compensation,14,1,1,0,1,1,0,3,0,3,0,139,6,0.396,62.9,30.2,1.15,0.65,5,150.5,1,63
LA200117,Odisha,Sambalpur,Railway,Major Infrastructure,High,108.85,30,12,7,22,66,34,Compensation,42,1,1,0,3,1,0,2,1,3,0,128,6,0.257,57.1,24.7,1.02,0.35,3,278.06,1,75
LA200741,Maharashtra,Nagpur,Public Infrastructure,Development Project,Normal,29.47,33,19,7,18,93.9,6.1,Award,52,1,1,0,4,1,1,0,0,5,0,152,11,0.352,59.3,35.8,1,0.81,3,132.14,1,85
LA202764,Andhra Pradesh,Guntur,Industrial,Development Project,High,88.29,30,22,7,16,49.3,50.7,Objection,37,1,0,1,0,1,0,1,0,2,0,131,1,0.513,70.5,53.9,0.99,0.63,0,205.57,1,60
LA201975,Andhra Pradesh,Krishna,Highway,Major Infrastructure,Critical,41.97,35,13,8,21,89.9,10.1,Compensation,36,1,0,0,4,1,0,0,0,1,0,127,32,0.803,104.1,38,1.08,0.86,5,156.13,1,78
LA201082,Odisha,Puri,Public Infrastructure,Development Project,High,219.98,35,16,6,28,53.9,46.1,Award,49,1,0,0,0,0,0,0,0,4,0,236,6,0.305,50.1,46,1.05,0.73,2,874.96,1,52
LA201811,Odisha,Ganjam,Public Infrastructure,Development Project,Normal,21.72,28,11,2,15,47,53,Notification,41,1,0,0,1,0,0,2,1,2,0,188,5,0.148,41,35.5,1.09,0.67,3,46.45,1,39
LA200831,Odisha,Sambalpur,Public Infrastructure,Development Project,High,68.28,27,18,10,12,42.5,57.5,Compensation,28,1,0,0,1,0,0,3,0,2,0,120,18,0.488,83.3,52.2,1.02,0.78,4,289.04,0,54
LA200120,Odisha,Puri,Industrial,Development Project,Critical,85.18,28,13,6,19,94.9,5.1,Compensation,65,1,0,1,2,1,0,,0,1,0,176,14,0.603,98.4,44.6,1.14,0.25,3,303.24,1,78
LA200657,Maharashtra,Kolhapur,Railway,Major Infrastructure,High,142.38,35,13,8,25,52.4,47.6,Objection,,1,0,0,2,0,0,0,0,1,0,94,1,0.594,86.3,56.5,1.06,0.73,2,257.3,1,37
LA202733,Maharashtra,Nagpur,Railway,Major Infrastructure,Normal,182.79,27,10,4,15,77.2,22.8,Ownership Verification,15,0,1,0,1,0,0,3,1,2,0,91,14,0.778,95.1,72.3,1,0.33,6,281.75,1,74
LA202693,Karnataka,Dharwad,Public Infrastructure,Development Project,Normal,133.83,36,26,4,17,50,50,Ownership Verification,59,1,0,0,1,1,0,5,3,0,0,164,19,0.764,104.6,79.7,1.06,0.41,3,409.56,1,83
LA202933,Andhra Pradesh,NTR,Irrigation,Major Infrastructure,High,63.99,38,29,6,30,43.9,56.1,Possession,48,1,0,0,4,1,0,1,0,2,0,165,5,0.294,55.6,40,1.11,0.59,4,200.74,1,44
LA200636,Odisha,Ganjam,Highway,Major Infrastructure,High,175.28,25,18,3,20,38.9,61.1,Notification,57,1,1,0,6,0,0,7,3,0,0,132,11,0.661,84.9,86.7,1.08,0.41,5,689.2,1,89
LA200370,Odisha,Cuttack,Irrigation,Major Infrastructure,Normal,22.62,23,10,1,9,79.8,20.2,Ownership Verification,8,1,0,0,2,0,0,,0,5,1,164,29,0.452,60.6,36.2,1.17,0.85,3,121.92,1,87
LA200269,Maharashtra,Nashik,Railway,Major Infrastructure,Normal,55.8,21,8,8,15,88.2,11.8,Approval,5,1,0,0,5,0,0,2,0,3,0,97,13,0.462,77.1,51.2,1.07,0.54,3,139.29,1,49
LA200047,Karnataka,Bengaluru Rural,Irrigation,Major Infrastructure,Normal,34.41,27,14,5,21,65.1,34.9,Objection,45,1,1,0,1,0,0,1,0,0,0,152,5,0.68,80.1,85.8,0.92,0.46,8,131.95,1,57
LA200992,Andhra Pradesh,Guntur,Highway,Major Infrastructure,Normal,182.66,28,14,4,23,87.2,12.8,Notification,8,0,0,0,1,0,1,2,2,1,0,95,16,0.577,80.1,43.3,0.9,0.58,6,671.51,1,55
LA200877,Telangana,Warangal,Irrigation,Major Infrastructure,Normal,285.5,24,17,1,11,65.3,34.7,Objection,75,1,0,0,1,0,1,2,0,1,0,182,2,0.289,52.1,28.3,1.02,0.26,3,740.98,1,56
LA200774,Karnataka,Mysuru,Industrial,Development Project,Normal,197.26,30,21,7,17,53.9,46.1,Ownership Verification,20,1,1,0,4,1,0,1,0,3,0,138,9,0.589,78.3,64.7,1.18,0.74,5,320.04,1,91
LA201220,Telangana,Rangareddy,Irrigation,Major Infrastructure,Normal,53.04,37,18,9,23,82.9,17.1,Compensation,68,1,0,0,3,0,0,1,1,2,0,150,17,0.588,80.5,62.2,1.04,0.65,3,99.22,1,62
LA201127,Andhra Pradesh,Tirupati,Irrigation,Major Infrastructure,High,70.38,23,16,6,20,40.6,59.4,Notification,26,1,0,1,1,1,0,1,1,3,0,88,7,0.751,96.4,66.1,1.17,0.89,8,120.65,1,67
LA200005,Karnataka,Bengaluru Rural,Highway,Major Infrastructure,High,77.4,33,18,1,16,46.1,53.9,Survey,34,1,0,0,2,1,0,1,0,1,0,173,12,0.328,57.3,38.6,1.07,0.56,1,313.31,0,32
LA201596,Maharashtra,Kolhapur,Irrigation,Major Infrastructure,High,66.04,37,17,12,32,78.1,21.9,Possession,65,1,1,0,3,0,0,0,0,2,1,131,9,0.531,85.3,47.6,1.08,0.98,2,78.46,1,90
LA202312,Telangana,Warangal,Highway,Major Infrastructure,Critical,34.1,23,11,6,15,40.2,59.8,Compensation,46,0,0,0,3,0,0,1,0,1,0,267,33,0.501,75.5,41.7,1.05,0.91,2,70.42,1,52
LA202492,Odisha,Puri,Public Infrastructure,Development Project,Critical,43.05,33,15,1,16,35.6,64.4,Ownership Verification,18,1,0,1,1,0,0,3,0,2,0,68,3,0.678,86,26.4,1.09,0.49,3,69.93,1,47
LA201078,Andhra Pradesh,Guntur,Public Infrastructure,Development Project,Normal,115,35,21,12,25,90,10,Compensation,6,1,1,1,0,1,0,2,0,1,0,101,5,0.557,80.8,19.5,0.95,0.62,4,131.96,1,78
LA200838,Odisha,Khordha,Public Infrastructure,Development Project,High,25.26,38,16,3,23,44.3,55.7,Notification,12,1,1,0,6,0,0,0,0,1,0,149,20,0.547,72.6,47,0.9,0.81,2,27.43,1,52
LA200682,Andhra Pradesh,NTR,Public Infrastructure,Development Project,Critical,98.53,30,23,10,19,32.9,67.1,Ownership Verification,37,1,1,0,4,0,0,3,1,0,0,146,11,0.502,65.2,37.3,1.15,0.62,3,261.77,1,51
LA201716,Andhra Pradesh,Visakhapatnam,Highway,Major Infrastructure,Normal,61.91,25,15,8,14,37,63,Approval,38,1,0,0,3,0,0,1,1,1,0,163,9,0.186,27.5,44.9,0.97,0.77,9,63.58,1,53
LA202353,Karnataka,Mysuru,Public Infrastructure,Development Project,Critical,122.48,24,15,2,15,60.5,39.5,Notification,25,1,0,1,3,0,0,1,0,2,0,113,3,0.232,51.8,25,0.91,0.41,10,358.65,0,55
LA202362,Karnataka,Tumakuru,Highway,Major Infrastructure,Normal,68.29,25,19,7,19,76.9,23.1,Award,12,1,0,0,1,0,0,1,0,0,0,118,7,0.239,39.5,32.2,1.05,0.64,6,153.14,1,22
